antecedents,consequents,antecedent support,consequent support,support,confidence,lift
"frozenset({'Maindoor', 'Cooktop', 'Microwave'})","frozenset({'Shower', 'Toilet', 'Seat', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Seat'})","frozenset({'Shower', 'Toilet', 'Toaster', 'Microwave'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Toilet'})","frozenset({'Shower', 'Seat', 'Toaster', 'Microwave'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop'})","frozenset({'Toaster', 'Shower', 'Microwave', 'Seat', 'Toilet'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Microwave', 'Shower'})",frozenset({'Seat'}),0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Microwave', 'Seat'})",frozenset({'Shower'}),0.277777778,0.694444444,0.277777778,1,1.44
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Shower', 'Seat'})",frozenset({'Microwave'}),0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Cupboard', 'Maindoor', 'Toaster', 'Shower', 'Microwave', 'Seat'})",frozenset({'Fridge'}),0.277777778,0.944444444,0.277777778,1,1.058823529
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Shower', 'Microwave', 'Seat'})",frozenset({'Cupboard'}),0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Microwave'})","frozenset({'Shower', 'Seat'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Shower'})","frozenset({'Microwave', 'Seat'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Seat'})","frozenset({'Microwave', 'Shower'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Cupboard', 'Maindoor', 'Toaster', 'Shower', 'Microwave'})","frozenset({'Seat', 'Fridge'})",0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cupboard', 'Maindoor', 'Toaster', 'Microwave', 'Seat'})","frozenset({'Shower', 'Fridge'})",0.277777778,0.694444444,0.277777778,1,1.44
"frozenset({'Cupboard', 'Maindoor', 'Toaster', 'Shower', 'Seat'})","frozenset({'Microwave', 'Fridge'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Shower', 'Microwave'})","frozenset({'Cupboard', 'Seat'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Microwave', 'Seat'})","frozenset({'Shower', 'Cupboard'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Shower', 'Seat'})","frozenset({'Microwave', 'Cupboard'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Toaster', 'Shower', 'Microwave', 'Seat'})","frozenset({'Cupboard', 'Fridge'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Maindoor', 'Cupboard', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Shower', 'Seat'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Cupboard', 'Toaster', 'Microwave'})","frozenset({'Shower', 'Seat', 'Fridge'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Maindoor', 'Cupboard', 'Shower', 'Toaster'})","frozenset({'Microwave', 'Seat', 'Fridge'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Maindoor', 'Cupboard', 'Seat', 'Toaster'})","frozenset({'Microwave', 'Shower', 'Fridge'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Microwave'})","frozenset({'Shower', 'Cupboard', 'Seat'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Shower', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Seat'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Seat', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Shower'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Maindoor', 'Shower', 'Toaster', 'Microwave'})","frozenset({'Cupboard', 'Seat', 'Fridge'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Maindoor', 'Seat', 'Toaster', 'Microwave'})","frozenset({'Shower', 'Cupboard', 'Fridge'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Shower', 'Seat', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Fridge'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Cupboard', 'Toaster'})","frozenset({'Microwave', 'Shower', 'Seat', 'Fridge'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Shower', 'Seat'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Maindoor', 'Toaster', 'Microwave'})","frozenset({'Shower', 'Cupboard', 'Seat', 'Fridge'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Shower', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Seat', 'Fridge'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Seat', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Shower', 'Fridge'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Maindoor', 'Toaster'})","frozenset({'Cupboard', 'Fridge', 'Microwave', 'Shower', 'Seat'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Shower', 'Microwave', 'Seat'})",frozenset({'Toilet'}),0.416666667,0.916666667,0.416666667,1,1.090909091
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Shower', 'Microwave', 'Toilet'})",frozenset({'Seat'}),0.416666667,0.916666667,0.416666667,1,1.090909091
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Microwave', 'Seat', 'Toilet'})",frozenset({'Shower'}),0.444444444,0.694444444,0.416666667,0.9375,1.35
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Shower', 'Seat', 'Toilet'})",frozenset({'Microwave'}),0.416666667,0.583333333,0.416666667,1,1.714285714
"frozenset({'Cupboard', 'Maindoor', 'Shower', 'Microwave', 'Seat', 'Toilet'})",frozenset({'Fridge'}),0.416666667,0.944444444,0.416666667,1,1.058823529
"frozenset({'Maindoor', 'Fridge', 'Shower', 'Microwave', 'Seat', 'Toilet'})",frozenset({'Cupboard'}),0.416666667,0.666666667,0.416666667,1,1.5
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Shower', 'Microwave'})","frozenset({'Seat', 'Toilet'})",0.416666667,0.888888889,0.416666667,1,1.125
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Microwave', 'Seat'})","frozenset({'Shower', 'Toilet'})",0.444444444,0.666666667,0.416666667,0.9375,1.40625
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Microwave', 'Toilet'})","frozenset({'Shower', 'Seat'})",0.444444444,0.666666667,0.416666667,0.9375,1.40625
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Shower', 'Seat'})","frozenset({'Microwave', 'Toilet'})",0.416666667,0.555555556,0.416666667,1,1.8
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Shower', 'Toilet'})","frozenset({'Microwave', 'Seat'})",0.416666667,0.583333333,0.416666667,1,1.714285714
"frozenset({'Cupboard', 'Maindoor', 'Shower', 'Microwave', 'Seat'})","frozenset({'Fridge', 'Toilet'})",0.416666667,0.916666667,0.416666667,1,1.090909091
"frozenset({'Cupboard', 'Maindoor', 'Shower', 'Microwave', 'Toilet'})","frozenset({'Seat', 'Fridge'})",0.416666667,0.916666667,0.416666667,1,1.090909091
"frozenset({'Cupboard', 'Maindoor', 'Microwave', 'Seat', 'Toilet'})","frozenset({'Shower', 'Fridge'})",0.444444444,0.694444444,0.416666667,0.9375,1.35
"frozenset({'Cupboard', 'Maindoor', 'Shower', 'Seat', 'Toilet'})","frozenset({'Microwave', 'Fridge'})",0.416666667,0.583333333,0.416666667,1,1.714285714
"frozenset({'Maindoor', 'Fridge', 'Shower', 'Microwave', 'Seat'})","frozenset({'Cupboard', 'Toilet'})",0.416666667,0.638888889,0.416666667,1,1.565217391
"frozenset({'Maindoor', 'Fridge', 'Shower', 'Microwave', 'Toilet'})","frozenset({'Cupboard', 'Seat'})",0.416666667,0.666666667,0.416666667,1,1.5
"frozenset({'Maindoor', 'Fridge', 'Microwave', 'Seat', 'Toilet'})","frozenset({'Shower', 'Cupboard'})",0.444444444,0.555555556,0.416666667,0.9375,1.6875
"frozenset({'Maindoor', 'Shower', 'Microwave', 'Seat', 'Toilet'})","frozenset({'Cupboard', 'Fridge'})",0.416666667,0.666666667,0.416666667,1,1.5
"frozenset({'Maindoor', 'Cupboard', 'Fridge', 'Microwave'})","frozenset({'Shower', 'Seat', 'Toilet'})",0.444444444,0.638888889,0.416666667,0.9375,1.467391304
"frozenset({'Maindoor', 'Cupboard', 'Shower', 'Fridge'})","frozenset({'Microwave', 'Seat', 'Toilet'})",0.416666667,0.555555556,0.416666667,1,1.8
"frozenset({'Maindoor', 'Cupboard', 'Shower', 'Microwave'})","frozenset({'Seat', 'Fridge', 'Toilet'})",0.416666667,0.888888889,0.416666667,1,1.125
"frozenset({'Maindoor', 'Cupboard', 'Seat', 'Microwave'})","frozenset({'Shower', 'Fridge', 'Toilet'})",0.444444444,0.666666667,0.416666667,0.9375,1.40625
"frozenset({'Maindoor', 'Cupboard', 'Toilet', 'Microwave'})","frozenset({'Shower', 'Seat', 'Fridge'})",0.444444444,0.666666667,0.416666667,0.9375,1.40625
"frozenset({'Maindoor', 'Cupboard', 'Shower', 'Seat'})","frozenset({'Microwave', 'Fridge', 'Toilet'})",0.416666667,0.555555556,0.416666667,1,1.8
"frozenset({'Maindoor', 'Cupboard', 'Shower', 'Toilet'})","frozenset({'Microwave', 'Seat', 'Fridge'})",0.416666667,0.583333333,0.416666667,1,1.714285714
"frozenset({'Maindoor', 'Shower', 'Fridge', 'Microwave'})","frozenset({'Cupboard', 'Seat', 'Toilet'})",0.416666667,0.638888889,0.416666667,1,1.565217391
"frozenset({'Maindoor', 'Seat', 'Fridge', 'Microwave'})","frozenset({'Shower', 'Cupboard', 'Toilet'})",0.444444444,0.527777778,0.416666667,0.9375,1.776315789
"frozenset({'Maindoor', 'Fridge', 'Toilet', 'Microwave'})","frozenset({'Shower', 'Cupboard', 'Seat'})",0.444444444,0.555555556,0.416666667,0.9375,1.6875
"frozenset({'Maindoor', 'Shower', 'Seat', 'Microwave'})","frozenset({'Cupboard', 'Fridge', 'Toilet'})",0.416666667,0.638888889,0.416666667,1,1.565217391
"frozenset({'Maindoor', 'Shower', 'Toilet', 'Microwave'})","frozenset({'Cupboard', 'Seat', 'Fridge'})",0.416666667,0.666666667,0.416666667,1,1.5
"frozenset({'Maindoor', 'Seat', 'Toilet', 'Microwave'})","frozenset({'Shower', 'Cupboard', 'Fridge'})",0.444444444,0.555555556,0.416666667,0.9375,1.6875
"frozenset({'Maindoor', 'Cupboard', 'Microwave'})","frozenset({'Shower', 'Seat', 'Fridge', 'Toilet'})",0.444444444,0.638888889,0.416666667,0.9375,1.467391304
"frozenset({'Maindoor', 'Cupboard', 'Shower'})","frozenset({'Microwave', 'Seat', 'Fridge', 'Toilet'})",0.416666667,0.555555556,0.416666667,1,1.8
"frozenset({'Maindoor', 'Fridge', 'Microwave'})","frozenset({'Shower', 'Cupboard', 'Seat', 'Toilet'})",0.444444444,0.527777778,0.416666667,0.9375,1.776315789
"frozenset({'Maindoor', 'Shower', 'Microwave'})","frozenset({'Cupboard', 'Seat', 'Fridge', 'Toilet'})",0.416666667,0.638888889,0.416666667,1,1.565217391
"frozenset({'Maindoor', 'Seat', 'Microwave'})","frozenset({'Shower', 'Cupboard', 'Fridge', 'Toilet'})",0.444444444,0.527777778,0.416666667,0.9375,1.776315789
"frozenset({'Maindoor', 'Toilet', 'Microwave'})","frozenset({'Shower', 'Cupboard', 'Seat', 'Fridge'})",0.444444444,0.555555556,0.416666667,0.9375,1.6875
"frozenset({'Maindoor', 'Microwave'})","frozenset({'Cupboard', 'Fridge', 'Shower', 'Seat', 'Toilet'})",0.444444444,0.527777778,0.416666667,0.9375,1.776315789
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Microwave', 'Seat'})",frozenset({'Toilet'}),0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Microwave', 'Toilet'})",frozenset({'Seat'}),0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Seat', 'Toilet'})",frozenset({'Microwave'}),0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Cupboard', 'Maindoor', 'Toaster', 'Microwave', 'Seat', 'Toilet'})",frozenset({'Fridge'}),0.277777778,0.944444444,0.277777778,1,1.058823529
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Microwave', 'Seat', 'Toilet'})",frozenset({'Cupboard'}),0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Microwave'})","frozenset({'Seat', 'Toilet'})",0.277777778,0.888888889,0.277777778,1,1.125
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Seat'})","frozenset({'Microwave', 'Toilet'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Toilet'})","frozenset({'Microwave', 'Seat'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Cupboard', 'Maindoor', 'Toaster', 'Microwave', 'Seat'})","frozenset({'Fridge', 'Toilet'})",0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cupboard', 'Maindoor', 'Toaster', 'Microwave', 'Toilet'})","frozenset({'Seat', 'Fridge'})",0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cupboard', 'Maindoor', 'Toaster', 'Seat', 'Toilet'})","frozenset({'Microwave', 'Fridge'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Microwave', 'Seat'})","frozenset({'Cupboard', 'Toilet'})",0.277777778,0.638888889,0.277777778,1,1.565217391
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Microwave', 'Toilet'})","frozenset({'Cupboard', 'Seat'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Seat', 'Toilet'})","frozenset({'Microwave', 'Cupboard'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Toaster', 'Microwave', 'Seat', 'Toilet'})","frozenset({'Cupboard', 'Fridge'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Maindoor', 'Cupboard', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Seat', 'Toilet'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Cupboard', 'Toaster', 'Microwave'})","frozenset({'Seat', 'Fridge', 'Toilet'})",0.277777778,0.888888889,0.277777778,1,1.125
"frozenset({'Maindoor', 'Cupboard', 'Seat', 'Toaster'})","frozenset({'Microwave', 'Fridge', 'Toilet'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Cupboard', 'Toilet', 'Toaster'})","frozenset({'Microwave', 'Seat', 'Fridge'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Microwave'})","frozenset({'Cupboard', 'Seat', 'Toilet'})",0.277777778,0.638888889,0.277777778,1,1.565217391
"frozenset({'Maindoor', 'Seat', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Toilet'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Maindoor', 'Toilet', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Seat'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Seat', 'Toaster', 'Microwave'})","frozenset({'Cupboard', 'Fridge', 'Toilet'})",0.277777778,0.638888889,0.277777778,1,1.565217391
"frozenset({'Maindoor', 'Toilet', 'Toaster', 'Microwave'})","frozenset({'Cupboard', 'Seat', 'Fridge'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Maindoor', 'Toilet', 'Seat', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Fridge'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Cupboard', 'Toaster'})","frozenset({'Microwave', 'Seat', 'Fridge', 'Toilet'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Seat', 'Toilet'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Maindoor', 'Toaster', 'Microwave'})","frozenset({'Cupboard', 'Seat', 'Fridge', 'Toilet'})",0.277777778,0.638888889,0.277777778,1,1.565217391
"frozenset({'Maindoor', 'Seat', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Fridge', 'Toilet'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Maindoor', 'Toilet', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Seat', 'Fridge'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Toaster'})","frozenset({'Cupboard', 'Fridge', 'Microwave', 'Seat', 'Toilet'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Shower', 'Microwave'})",frozenset({'Toilet'}),0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Shower', 'Toilet'})",frozenset({'Microwave'}),0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Microwave', 'Toilet'})",frozenset({'Shower'}),0.277777778,0.694444444,0.277777778,1,1.44
"frozenset({'Cupboard', 'Maindoor', 'Toaster', 'Shower', 'Microwave', 'Toilet'})",frozenset({'Fridge'}),0.277777778,0.944444444,0.277777778,1,1.058823529
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Shower', 'Microwave', 'Toilet'})",frozenset({'Cupboard'}),0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Shower'})","frozenset({'Microwave', 'Toilet'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Microwave'})","frozenset({'Shower', 'Toilet'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Toilet'})","frozenset({'Shower', 'Microwave'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Cupboard', 'Maindoor', 'Toaster', 'Shower', 'Microwave'})","frozenset({'Fridge', 'Toilet'})",0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cupboard', 'Maindoor', 'Toaster', 'Shower', 'Toilet'})","frozenset({'Microwave', 'Fridge'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Cupboard', 'Maindoor', 'Toaster', 'Microwave', 'Toilet'})","frozenset({'Shower', 'Fridge'})",0.277777778,0.694444444,0.277777778,1,1.44
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Shower', 'Microwave'})","frozenset({'Cupboard', 'Toilet'})",0.277777778,0.638888889,0.277777778,1,1.565217391
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Shower', 'Toilet'})","frozenset({'Microwave', 'Cupboard'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Microwave', 'Toilet'})","frozenset({'Shower', 'Cupboard'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Toaster', 'Shower', 'Microwave', 'Toilet'})","frozenset({'Cupboard', 'Fridge'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Maindoor', 'Cupboard', 'Fridge', 'Toaster'})","frozenset({'Shower', 'Toilet', 'Microwave'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Maindoor', 'Cupboard', 'Shower', 'Toaster'})","frozenset({'Microwave', 'Fridge', 'Toilet'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Cupboard', 'Toaster', 'Microwave'})","frozenset({'Shower', 'Fridge', 'Toilet'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Maindoor', 'Cupboard', 'Toilet', 'Toaster'})","frozenset({'Shower', 'Fridge', 'Microwave'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Shower', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Toilet'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Microwave'})","frozenset({'Shower', 'Cupboard', 'Toilet'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Maindoor', 'Toilet', 'Fridge', 'Toaster'})","frozenset({'Shower', 'Cupboard', 'Microwave'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Maindoor', 'Shower', 'Toaster', 'Microwave'})","frozenset({'Cupboard', 'Fridge', 'Toilet'})",0.277777778,0.638888889,0.277777778,1,1.565217391
"frozenset({'Maindoor', 'Shower', 'Toilet', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Fridge'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Toilet', 'Toaster', 'Microwave'})","frozenset({'Shower', 'Cupboard', 'Fridge'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Maindoor', 'Cupboard', 'Toaster'})","frozenset({'Shower', 'Fridge', 'Toilet', 'Microwave'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Maindoor', 'Fridge', 'Toaster'})","frozenset({'Shower', 'Cupboard', 'Toilet', 'Microwave'})",0.277777778,0.5,0.277777778,1,2
"frozenset({'Maindoor', 'Shower', 'Toaster'})","frozenset({'Microwave', 'Cupboard', 'Fridge', 'Toilet'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Maindoor', 'Toaster', 'Microwave'})","frozenset({'Shower', 'Cupboard', 'Fridge', 'Toilet'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Maindoor', 'Toilet', 'Toaster'})","frozenset({'Shower', 'Cupboard', 'Fridge', 'Microwave'})",0.277777778,0.527777778,0.277777778,1,1.894736842
"frozenset({'Maindoor', 'Toaster'})","frozenset({'Cupboard', 'Fridge', 'Shower', 'Microwave', 'Toilet'})",0.277777778,0.5,0.277777778,1,2
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Shower', 'Seat'})",frozenset({'Toilet'}),0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Shower', 'Toilet'})",frozenset({'Seat'}),0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cupboard', 'Maindoor', 'Fridge', 'Toaster', 'Seat', 'Toilet'})",frozenset({'Shower'}),0.277777778,0.694444444,0.277777778,1,1.44
"frozenset({'Cupboard', 'Maindoor', 'Toaster', 'Shower', 'Seat', 'Toilet'})",frozenset({'Fridge'}),0.277777778,0.944444444,0.277777778,1,1.058823529
"frozenset({'Maindoor', 'Fridge', 'Toaster', 'Shower', 'Seat', 'Toilet'})",frozenset({'Cupboard'}),0.277777778,0.666666667,0.277777778,1,1.5
